reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value,location_name,model_id
2026-02-21,28,2,wk inc flu hosp,2026-03-07,quantile,0.4,152,Mississippi,Ensemble
2026-02-21,28,2,wk inc flu hosp,2026-03-07,quantile,0.45,160,Mississippi,Ensemble
2026-02-21,28,2,wk inc flu hosp,2026-03-07,quantile,0.5,169,Mississippi,Ensemble
2026-02-21,28,2,wk inc flu hosp,2026-03-07,quantile,0.55,178,Mississippi,Ensemble
2026-02-21,28,2,wk inc flu hosp,2026-03-07,quantile,0.6,187,Mississippi,Ensemble
2026-02-21,28,2,wk inc flu hosp,2026-03-07,quantile,0.65,198,Mississippi,Ensemble
2026-02-21,28,2,wk inc flu hosp,2026-03-07,quantile,0.7,209,Mississippi,Ensemble
2026-02-21,28,2,wk inc flu hosp,2026-03-07,quantile,0.75,218,Mississippi,Ensemble
2026-02-21,28,2,wk inc flu hosp,2026-03-07,quantile,0.8,233,Mississippi,Ensemble
2026-02-21,28,2,wk inc flu hosp,2026-03-07,quantile,0.85,248,Mississippi,Ensemble
2026-02-21,28,2,wk inc flu hosp,2026-03-07,quantile,0.9,272,Mississippi,Ensemble
2026-02-21,28,2,wk inc flu hosp,2026-03-07,quantile,0.95,316,Mississippi,Ensemble
2026-02-21,28,2,wk inc flu hosp,2026-03-07,quantile,0.975,367,Mississippi,Ensemble
2026-02-21,28,2,wk inc flu hosp,2026-03-07,quantile,0.99,445,Mississippi,Ensemble
2026-02-21,28,3,wk inc flu hosp,2026-03-14,quantile,0.01,42,Mississippi,Ensemble
2026-02-21,28,3,wk inc flu hosp,2026-03-14,quantile,0.025,52,Mississippi,Ensemble
2026-02-21,28,3,wk inc flu hosp,2026-03-14,quantile,0.05,63,Mississippi,Ensemble
2026-02-21,28,3,wk inc flu hosp,2026-03-14,quantile,0.1,78,Mississippi,Ensemble
2026-02-21,28,3,wk inc flu hosp,2026-03-14,quantile,0.15,90,Mississippi,Ensemble
2026-02-21,28,3,wk inc flu hosp,2026-03-14,quantile,0.2,100,Mississippi,Ensemble
2026-02-21,28,3,wk inc flu hosp,2026-03-14,quantile,0.25,109,Mississippi,Ensemble
2026-02-21,28,3,wk inc flu hosp,2026-03-14,quantile,0.3,117,Mississippi,Ensemble
2026-02-21,28,3,wk inc flu hosp,2026-03-14,quantile,0.35,126,Mississippi,Ensemble
2026-02-21,28,3,wk inc flu hosp,2026-03-14,quantile,0.4,134,Mississippi,Ensemble
2026-02-21,28,3,wk inc flu hosp,2026-03-14,quantile,0.45,142,Mississippi,Ensemble
2026-02-21,28,3,wk inc flu hosp,2026-03-14,quantile,0.5,151,Mississippi,Ensemble
2026-02-21,28,3,wk inc flu hosp,2026-03-14,quantile,0.55,160,Mississippi,Ensemble
2026-02-21,28,3,wk inc flu hosp,2026-03-14,quantile,0.6,169,Mississippi,Ensemble
2026-02-21,28,3,wk inc flu hosp,2026-03-14,quantile,0.65,183,Mississippi,Ensemble
2026-02-21,28,3,wk inc flu hosp,2026-03-14,quantile,0.7,194,Mississippi,Ensemble
2026-02-21,28,3,wk inc flu hosp,2026-03-14,quantile,0.75,205,Mississippi,Ensemble
2026-02-21,28,3,wk inc flu hosp,2026-03-14,quantile,0.8,221,Mississippi,Ensemble
2026-02-21,28,3,wk inc flu hosp,2026-03-14,quantile,0.85,238,Mississippi,Ensemble
2026-02-21,28,3,wk inc flu hosp,2026-03-14,quantile,0.9,262,Mississippi,Ensemble
2026-02-21,28,3,wk inc flu hosp,2026-03-14,quantile,0.95,306,Mississippi,Ensemble
2026-02-21,28,3,wk inc flu hosp,2026-03-14,quantile,0.975,351,Mississippi,Ensemble
2026-02-21,28,3,wk inc flu hosp,2026-03-14,quantile,0.99,416,Mississippi,Ensemble
2026-02-21,29,0,wk inc flu hosp,2026-02-21,quantile,0.01,178,Missouri,Ensemble
2026-02-21,29,0,wk inc flu hosp,2026-02-21,quantile,0.025,204,Missouri,Ensemble
2026-02-21,29,0,wk inc flu hosp,2026-02-21,quantile,0.05,233,Missouri,Ensemble
2026-02-21,29,0,wk inc flu hosp,2026-02-21,quantile,0.1,262,Missouri,Ensemble
2026-02-21,29,0,wk inc flu hosp,2026-02-21,quantile,0.15,282,Missouri,Ensemble
2026-02-21,29,0,wk inc flu hosp,2026-02-21,quantile,0.2,299,Missouri,Ensemble
2026-02-21,29,0,wk inc flu hosp,2026-02-21,quantile,0.25,312,Missouri,Ensemble
2026-02-21,29,0,wk inc flu hosp,2026-02-21,quantile,0.3,326,Missouri,Ensemble
2026-02-21,29,0,wk inc flu hosp,2026-02-21,quantile,0.35,338,Missouri,Ensemble
2026-02-21,29,0,wk inc flu hosp,2026-02-21,quantile,0.4,350,Missouri,Ensemble
2026-02-21,29,0,wk inc flu hosp,2026-02-21,quantile,0.45,363,Missouri,Ensemble
2026-02-21,29,0,wk inc flu hosp,2026-02-21,quantile,0.5,376,Missouri,Ensemble
2026-02-21,29,0,wk inc flu hosp,2026-02-21,quantile,0.55,389,Missouri,Ensemble
2026-02-21,29,0,wk inc flu hosp,2026-02-21,quantile,0.6,401,Missouri,Ensemble
2026-02-21,29,0,wk inc flu hosp,2026-02-21,quantile,0.65,412,Missouri,Ensemble
2026-02-21,29,0,wk inc flu hosp,2026-02-21,quantile,0.7,426,Missouri,Ensemble
2026-02-21,29,0,wk inc flu hosp,2026-02-21,quantile,0.75,440,Missouri,Ensemble
2026-02-21,29,0,wk inc flu hosp,2026-02-21,quantile,0.8,458,Missouri,Ensemble
2026-02-21,29,0,wk inc flu hosp,2026-02-21,quantile,0.85,481,Missouri,Ensemble
2026-02-21,29,0,wk inc flu hosp,2026-02-21,quantile,0.9,511,Missouri,Ensemble
2026-02-21,29,0,wk inc flu hosp,2026-02-21,quantile,0.95,565,Missouri,Ensemble
2026-02-21,29,0,wk inc flu hosp,2026-02-21,quantile,0.975,632,Missouri,Ensemble
2026-02-21,29,0,wk inc flu hosp,2026-02-21,quantile,0.99,736,Missouri,Ensemble
2026-02-21,29,1,wk inc flu hosp,2026-02-28,quantile,0.01,119,Missouri,Ensemble
2026-02-21,29,1,wk inc flu hosp,2026-02-28,quantile,0.025,141,Missouri,Ensemble
2026-02-21,29,1,wk inc flu hosp,2026-02-28,quantile,0.05,165,Missouri,Ensemble
2026-02-21,29,1,wk inc flu hosp,2026-02-28,quantile,0.1,194,Missouri,Ensemble
2026-02-21,29,1,wk inc flu hosp,2026-02-28,quantile,0.15,215,Missouri,Ensemble
2026-02-21,29,1,wk inc flu hosp,2026-02-28,quantile,0.2,236,Missouri,Ensemble
2026-02-21,29,1,wk inc flu hosp,2026-02-28,quantile,0.25,252,Missouri,Ensemble
2026-02-21,29,1,wk inc flu hosp,2026-02-28,quantile,0.3,266,Missouri,Ensemble
2026-02-21,29,1,wk inc flu hosp,2026-02-28,quantile,0.35,281,Missouri,Ensemble
2026-02-21,29,1,wk inc flu hosp,2026-02-28,quantile,0.4,297,Missouri,Ensemble
2026-02-21,29,1,wk inc flu hosp,2026-02-28,quantile,0.45,311,Missouri,Ensemble
2026-02-21,29,1,wk inc flu hosp,2026-02-28,quantile,0.5,329,Missouri,Ensemble
2026-02-21,29,1,wk inc flu hosp,2026-02-28,quantile,0.55,344,Missouri,Ensemble
2026-02-21,29,1,wk inc flu hosp,2026-02-28,quantile,0.6,358,Missouri,Ensemble
2026-02-21,29,1,wk inc flu hosp,2026-02-28,quantile,0.65,375,Missouri,Ensemble
2026-02-21,29,1,wk inc flu hosp,2026-02-28,quantile,0.7,391,Missouri,Ensemble
2026-02-21,29,1,wk inc flu hosp,2026-02-28,quantile,0.75,411,Missouri,Ensemble
2026-02-21,29,1,wk inc flu hosp,2026-02-28,quantile,0.8,433,Missouri,Ensemble
2026-02-21,29,1,wk inc flu hosp,2026-02-28,quantile,0.85,465,Missouri,Ensemble
2026-02-21,29,1,wk inc flu hosp,2026-02-28,quantile,0.9,505,Missouri,Ensemble
2026-02-21,29,1,wk inc flu hosp,2026-02-28,quantile,0.95,580,Missouri,Ensemble
2026-02-21,29,1,wk inc flu hosp,2026-02-28,quantile,0.975,689,Missouri,Ensemble
2026-02-21,29,1,wk inc flu hosp,2026-02-28,quantile,0.99,833,Missouri,Ensemble
2026-02-21,29,2,wk inc flu hosp,2026-03-07,quantile,0.01,82,Missouri,Ensemble
2026-02-21,29,2,wk inc flu hosp,2026-03-07,quantile,0.025,104,Missouri,Ensemble
2026-02-21,29,2,wk inc flu hosp,2026-03-07,quantile,0.05,126,Missouri,Ensemble
2026-02-21,29,2,wk inc flu hosp,2026-03-07,quantile,0.1,152,Missouri,Ensemble
2026-02-21,29,2,wk inc flu hosp,2026-03-07,quantile,0.15,172,Missouri,Ensemble
2026-02-21,29,2,wk inc flu hosp,2026-03-07,quantile,0.2,188,Missouri,Ensemble
2026-02-21,29,2,wk inc flu hosp,2026-03-07,quantile,0.25,207,Missouri,Ensemble
2026-02-21,29,2,wk inc flu hosp,2026-03-07,quantile,0.3,223,Missouri,Ensemble
2026-02-21,29,2,wk inc flu hosp,2026-03-07,quantile,0.35,238,Missouri,Ensemble
2026-02-21,29,2,wk inc flu hosp,2026-03-07,quantile,0.4,255,Missouri,Ensemble
2026-02-21,29,2,wk inc flu hosp,2026-03-07,quantile,0.45,270,Missouri,Ensemble
2026-02-21,29,2,wk inc flu hosp,2026-03-07,quantile,0.5,289,Missouri,Ensemble
2026-02-21,29,2,wk inc flu hosp,2026-03-07,quantile,0.55,307,Missouri,Ensemble
2026-02-21,29,2,wk inc flu hosp,2026-03-07,quantile,0.6,323,Missouri,Ensemble
2026-02-21,29,2,wk inc flu hosp,2026-03-07,quantile,0.65,341,Missouri,Ensemble
2026-02-21,29,2,wk inc flu hosp,2026-03-07,quantile,0.7,361,Missouri,Ensemble
2026-02-21,29,2,wk inc flu hosp,2026-03-07,quantile,0.75,383,Missouri,Ensemble
2026-02-21,29,2,wk inc flu hosp,2026-03-07,quantile,0.8,412,Missouri,Ensemble
2026-02-21,29,2,wk inc flu hosp,2026-03-07,quantile,0.85,446,Missouri,Ensemble
2026-02-21,29,2,wk inc flu hosp,2026-03-07,quantile,0.9,497,Missouri,Ensemble
2026-02-21,29,2,wk inc flu hosp,2026-03-07,quantile,0.95,578,Missouri,Ensemble
2026-02-21,29,2,wk inc flu hosp,2026-03-07,quantile,0.975,686,Missouri,Ensemble
2026-02-21,29,2,wk inc flu hosp,2026-03-07,quantile,0.99,855,Missouri,Ensemble
2026-02-21,29,3,wk inc flu hosp,2026-03-14,quantile,0.01,58,Missouri,Ensemble
2026-02-21,29,3,wk inc flu hosp,2026-03-14,quantile,0.025,77,Missouri,Ensemble
2026-02-21,29,3,wk inc flu hosp,2026-03-14,quantile,0.05,96,Missouri,Ensemble
2026-02-21,29,3,wk inc flu hosp,2026-03-14,quantile,0.1,119,Missouri,Ensemble
2026-02-21,29,3,wk inc flu hosp,2026-03-14,quantile,0.15,138,Missouri,Ensemble
2026-02-21,29,3,wk inc flu hosp,2026-03-14,quantile,0.2,157,Missouri,Ensemble
2026-02-21,29,3,wk inc flu hosp,2026-03-14,quantile,0.25,172,Missouri,Ensemble
2026-02-21,29,3,wk inc flu hosp,2026-03-14,quantile,0.3,188,Missouri,Ensemble
2026-02-21,29,3,wk inc flu hosp,2026-03-14,quantile,0.35,202,Missouri,Ensemble
2026-02-21,29,3,wk inc flu hosp,2026-03-14,quantile,0.4,218,Missouri,Ensemble
2026-02-21,29,3,wk inc flu hosp,2026-03-14,quantile,0.45,233,Missouri,Ensemble
2026-02-21,29,3,wk inc flu hosp,2026-03-14,quantile,0.5,252,Missouri,Ensemble
2026-02-21,29,3,wk inc flu hosp,2026-03-14,quantile,0.55,269,Missouri,Ensemble
2026-02-21,29,3,wk inc flu hosp,2026-03-14,quantile,0.6,287,Missouri,Ensemble
2026-02-21,29,3,wk inc flu hosp,2026-03-14,quantile,0.65,305,Missouri,Ensemble
2026-02-21,29,3,wk inc flu hosp,2026-03-14,quantile,0.7,323,Missouri,Ensemble
2026-02-21,29,3,wk inc flu hosp,2026-03-14,quantile,0.75,348,Missouri,Ensemble
2026-02-21,29,3,wk inc flu hosp,2026-03-14,quantile,0.8,375,Missouri,Ensemble
2026-02-21,29,3,wk inc flu hosp,2026-03-14,quantile,0.85,419,Missouri,Ensemble
2026-02-21,29,3,wk inc flu hosp,2026-03-14,quantile,0.9,469,Missouri,Ensemble
2026-02-21,29,3,wk inc flu hosp,2026-03-14,quantile,0.95,567,Missouri,Ensemble
2026-02-21,29,3,wk inc flu hosp,2026-03-14,quantile,0.975,665,Missouri,Ensemble
2026-02-21,29,3,wk inc flu hosp,2026-03-14,quantile,0.99,799,Missouri,Ensemble
2026-02-21,30,0,wk inc flu hosp,2026-02-21,quantile,0.01,23,Montana,Ensemble
2026-02-21,30,0,wk inc flu hosp,2026-02-21,quantile,0.025,28,Montana,Ensemble
2026-02-21,30,0,wk inc flu hosp,2026-02-21,quantile,0.05,33,Montana,Ensemble
2026-02-21,30,0,wk inc flu hosp,2026-02-21,quantile,0.1,38,Montana,Ensemble
2026-02-21,30,0,wk inc flu hosp,2026-02-21,quantile,0.15,43,Montana,Ensemble
2026-02-21,30,0,wk inc flu hosp,2026-02-21,quantile,0.2,46,Montana,Ensemble
2026-02-21,30,0,wk inc flu hosp,2026-02-21,quantile,0.25,49,Montana,Ensemble
2026-02-21,30,0,wk inc flu hosp,2026-02-21,quantile,0.3,52,Montana,Ensemble
2026-02-21,30,0,wk inc flu hosp,2026-02-21,quantile,0.35,54,Montana,Ensemble
2026-02-21,30,0,wk inc flu hosp,2026-02-21,quantile,0.4,57,Montana,Ensemble
2026-02-21,30,0,wk inc flu hosp,2026-02-21,quantile,0.45,59,Montana,Ensemble
2026-02-21,30,0,wk inc flu hosp,2026-02-21,quantile,0.5,63,Montana,Ensemble
2026-02-21,30,0,wk inc flu hosp,2026-02-21,quantile,0.55,65,Montana,Ensemble
2026-02-21,30,0,wk inc flu hosp,2026-02-21,quantile,0.6,67,Montana,Ensemble
2026-02-21,30,0,wk inc flu hosp,2026-02-21,quantile,0.65,70,Montana,Ensemble
2026-02-21,30,0,wk inc flu hosp,2026-02-21,quantile,0.7,73,Montana,Ensemble
2026-02-21,30,0,wk inc flu hosp,2026-02-21,quantile,0.75,76,Montana,Ensemble
2026-02-21,30,0,wk inc flu hosp,2026-02-21,quantile,0.8,80,Montana,Ensemble
2026-02-21,30,0,wk inc flu hosp,2026-02-21,quantile,0.85,85,Montana,Ensemble
2026-02-21,30,0,wk inc flu hosp,2026-02-21,quantile,0.9,92,Montana,Ensemble
2026-02-21,30,0,wk inc flu hosp,2026-02-21,quantile,0.95,103,Montana,Ensemble
2026-02-21,30,0,wk inc flu hosp,2026-02-21,quantile,0.975,117,Montana,Ensemble
2026-02-21,30,0,wk inc flu hosp,2026-02-21,quantile,0.99,139,Montana,Ensemble
2026-02-21,30,1,wk inc flu hosp,2026-02-28,quantile,0.01,14,Montana,Ensemble
2026-02-21,30,1,wk inc flu hosp,2026-02-28,quantile,0.025,18,Montana,Ensemble
2026-02-21,30,1,wk inc flu hosp,2026-02-28,quantile,0.05,22,Montana,Ensemble
2026-02-21,30,1,wk inc flu hosp,2026-02-28,quantile,0.1,28,Montana,Ensemble
2026-02-21,30,1,wk inc flu hosp,2026-02-28,quantile,0.15,32,Montana,Ensemble
2026-02-21,30,1,wk inc flu hosp,2026-02-28,quantile,0.2,36,Montana,Ensemble
2026-02-21,30,1,wk inc flu hosp,2026-02-28,quantile,0.25,39,Montana,Ensemble
2026-02-21,30,1,wk inc flu hosp,2026-02-28,quantile,0.3,42,Montana,Ensemble
2026-02-21,30,1,wk inc flu hosp,2026-02-28,quantile,0.35,45,Montana,Ensemble
2026-02-21,30,1,wk inc flu hosp,2026-02-28,quantile,0.4,48,Montana,Ensemble
2026-02-21,30,1,wk inc flu hosp,2026-02-28,quantile,0.45,51,Montana,Ensemble
2026-02-21,30,1,wk inc flu hosp,2026-02-28,quantile,0.5,55,Montana,Ensemble
2026-02-21,30,1,wk inc flu hosp,2026-02-28,quantile,0.55,58,Montana,Ensemble
2026-02-21,30,1,wk inc flu hosp,2026-02-28,quantile,0.6,60,Montana,Ensemble
2026-02-21,30,1,wk inc flu hosp,2026-02-28,quantile,0.65,64,Montana,Ensemble
2026-02-21,30,1,wk inc flu hosp,2026-02-28,quantile,0.7,67,Montana,Ensemble
2026-02-21,30,1,wk inc flu hosp,2026-02-28,quantile,0.75,71,Montana,Ensemble
2026-02-21,30,1,wk inc flu hosp,2026-02-28,quantile,0.8,76,Montana,Ensemble
2026-02-21,30,1,wk inc flu hosp,2026-02-28,quantile,0.85,81,Montana,Ensemble
2026-02-21,30,1,wk inc flu hosp,2026-02-28,quantile,0.9,89,Montana,Ensemble
2026-02-21,30,1,wk inc flu hosp,2026-02-28,quantile,0.95,106,Montana,Ensemble
2026-02-21,30,1,wk inc flu hosp,2026-02-28,quantile,0.975,135,Montana,Ensemble
2026-02-21,30,1,wk inc flu hosp,2026-02-28,quantile,0.99,178,Montana,Ensemble
2026-02-21,30,2,wk inc flu hosp,2026-03-07,quantile,0.01,9,Montana,Ensemble
2026-02-21,30,2,wk inc flu hosp,2026-03-07,quantile,0.025,12,Montana,Ensemble
2026-02-21,30,2,wk inc flu hosp,2026-03-07,quantile,0.05,16,Montana,Ensemble
2026-02-21,30,2,wk inc flu hosp,2026-03-07,quantile,0.1,21,Montana,Ensemble
2026-02-21,30,2,wk inc flu hosp,2026-03-07,quantile,0.15,25,Montana,Ensemble
2026-02-21,30,2,wk inc flu hosp,2026-03-07,quantile,0.2,29,Montana,Ensemble
2026-02-21,30,2,wk inc flu hosp,2026-03-07,quantile,0.25,32,Montana,Ensemble
2026-02-21,30,2,wk inc flu hosp,2026-03-07,quantile,0.3,36,Montana,Ensemble
2026-02-21,30,2,wk inc flu hosp,2026-03-07,quantile,0.35,39,Montana,Ensemble
2026-02-21,30,2,wk inc flu hosp,2026-03-07,quantile,0.4,42,Montana,Ensemble
2026-02-21,30,2,wk inc flu hosp,2026-03-07,quantile,0.45,45,Montana,Ensemble
2026-02-21,30,2,wk inc flu hosp,2026-03-07,quantile,0.5,49,Montana,Ensemble
2026-02-21,30,2,wk inc flu hosp,2026-03-07,quantile,0.55,53,Montana,Ensemble
2026-02-21,30,2,wk inc flu hosp,2026-03-07,quantile,0.6,56,Montana,Ensemble
2026-02-21,30,2,wk inc flu hosp,2026-03-07,quantile,0.65,59,Montana,Ensemble
2026-02-21,30,2,wk inc flu hosp,2026-03-07,quantile,0.7,62,Montana,Ensemble
2026-02-21,30,2,wk inc flu hosp,2026-03-07,quantile,0.75,68,Montana,Ensemble
2026-02-21,30,2,wk inc flu hosp,2026-03-07,quantile,0.8,73,Montana,Ensemble
2026-02-21,30,2,wk inc flu hosp,2026-03-07,quantile,0.85,80,Montana,Ensemble
2026-02-21,30,2,wk inc flu hosp,2026-03-07,quantile,0.9,90,Montana,Ensemble
2026-02-21,30,2,wk inc flu hosp,2026-03-07,quantile,0.95,109,Montana,Ensemble
2026-02-21,30,2,wk inc flu hosp,2026-03-07,quantile,0.975,140,Montana,Ensemble
2026-02-21,30,2,wk inc flu hosp,2026-03-07,quantile,0.99,179,Montana,Ensemble
2026-02-21,30,3,wk inc flu hosp,2026-03-14,quantile,0.01,5,Montana,Ensemble
2026-02-21,30,3,wk inc flu hosp,2026-03-14,quantile,0.025,8,Montana,Ensemble
2026-02-21,30,3,wk inc flu hosp,2026-03-14,quantile,0.05,11,Montana,Ensemble
2026-02-21,30,3,wk inc flu hosp,2026-03-14,quantile,0.1,16,Montana,Ensemble
2026-02-21,30,3,wk inc flu hosp,2026-03-14,quantile,0.15,19,Montana,Ensemble
2026-02-21,30,3,wk inc flu hosp,2026-03-14,quantile,0.2,23,Montana,Ensemble
2026-02-21,30,3,wk inc flu hosp,2026-03-14,quantile,0.25,27,Montana,Ensemble
2026-02-21,30,3,wk inc flu hosp,2026-03-14,quantile,0.3,30,Montana,Ensemble
2026-02-21,30,3,wk inc flu hosp,2026-03-14,quantile,0.35,33,Montana,Ensemble
2026-02-21,30,3,wk inc flu hosp,2026-03-14,quantile,0.4,36,Montana,Ensemble
2026-02-21,30,3,wk inc flu hosp,2026-03-14,quantile,0.45,39,Montana,Ensemble
2026-02-21,30,3,wk inc flu hosp,2026-03-14,quantile,0.5,43,Montana,Ensemble
2026-02-21,30,3,wk inc flu hosp,2026-03-14,quantile,0.55,46,Montana,Ensemble
2026-02-21,30,3,wk inc flu hosp,2026-03-14,quantile,0.6,49,Montana,Ensemble
2026-02-21,30,3,wk inc flu hosp,2026-03-14,quantile,0.65,53,Montana,Ensemble
2026-02-21,30,3,wk inc flu hosp,2026-03-14,quantile,0.7,57,Montana,Ensemble
2026-02-21,30,3,wk inc flu hosp,2026-03-14,quantile,0.75,61,Montana,Ensemble
2026-02-21,30,3,wk inc flu hosp,2026-03-14,quantile,0.8,67,Montana,Ensemble
2026-02-21,30,3,wk inc flu hosp,2026-03-14,quantile,0.85,75,Montana,Ensemble
2026-02-21,30,3,wk inc flu hosp,2026-03-14,quantile,0.9,84,Montana,Ensemble
2026-02-21,30,3,wk inc flu hosp,2026-03-14,quantile,0.95,103,Montana,Ensemble
2026-02-21,30,3,wk inc flu hosp,2026-03-14,quantile,0.975,126,Montana,Ensemble
2026-02-21,30,3,wk inc flu hosp,2026-03-14,quantile,0.99,157,Montana,Ensemble
2026-02-21,31,0,wk inc flu hosp,2026-02-21,quantile,0.01,68,Nebraska,Ensemble
2026-02-21,31,0,wk inc flu hosp,2026-02-21,quantile,0.025,78,Nebraska,Ensemble
2026-02-21,31,0,wk inc flu hosp,2026-02-21,quantile,0.05,87,Nebraska,Ensemble
2026-02-21,31,0,wk inc flu hosp,2026-02-21,quantile,0.1,97,Nebraska,Ensemble
2026-02-21,31,0,wk inc flu hosp,2026-02-21,quantile,0.15,104,Nebraska,Ensemble
2026-02-21,31,0,wk inc flu hosp,2026-02-21,quantile,0.2,110,Nebraska,Ensemble
2026-02-21,31,0,wk inc flu hosp,2026-02-21,quantile,0.25,116,Nebraska,Ensemble
2026-02-21,31,0,wk inc flu hosp,2026-02-21,quantile,0.3,120,Nebraska,Ensemble
2026-02-21,31,0,wk inc flu hosp,2026-02-21,quantile,0.35,125,Nebraska,Ensemble
2026-02-21,31,0,wk inc flu hosp,2026-02-21,quantile,0.4,130,Nebraska,Ensemble
2026-02-21,31,0,wk inc flu hosp,2026-02-21,quantile,0.45,134,Nebraska,Ensemble
2026-02-21,31,0,wk inc flu hosp,2026-02-21,quantile,0.5,139,Nebraska,Ensemble
2026-02-21,31,0,wk inc flu hosp,2026-02-21,quantile,0.55,143,Nebraska,Ensemble
2026-02-21,31,0,wk inc flu hosp,2026-02-21,quantile,0.6,148,Nebraska,Ensemble
2026-02-21,31,0,wk inc flu hosp,2026-02-21,quantile,0.65,152,Nebraska,Ensemble
2026-02-21,31,0,wk inc flu hosp,2026-02-21,quantile,0.7,157,Nebraska,Ensemble
2026-02-21,31,0,wk inc flu hosp,2026-02-21,quantile,0.75,163,Nebraska,Ensemble
2026-02-21,31,0,wk inc flu hosp,2026-02-21,quantile,0.8,169,Nebraska,Ensemble
2026-02-21,31,0,wk inc flu hosp,2026-02-21,quantile,0.85,178,Nebraska,Ensemble
2026-02-21,31,0,wk inc flu hosp,2026-02-21,quantile,0.9,190,Nebraska,Ensemble
2026-02-21,31,0,wk inc flu hosp,2026-02-21,quantile,0.95,211,Nebraska,Ensemble
2026-02-21,31,0,wk inc flu hosp,2026-02-21,quantile,0.975,237,Nebraska,Ensemble
2026-02-21,31,0,wk inc flu hosp,2026-02-21,quantile,0.99,282,Nebraska,Ensemble
2026-02-21,31,1,wk inc flu hosp,2026-02-28,quantile,0.01,47,Nebraska,Ensemble
2026-02-21,31,1,wk inc flu hosp,2026-02-28,quantile,0.025,55,Nebraska,Ensemble
2026-02-21,31,1,wk inc flu hosp,2026-02-28,quantile,0.05,64,Nebraska,Ensemble
2026-02-21,31,1,wk inc flu hosp,2026-02-28,quantile,0.1,75,Nebraska,Ensemble
2026-02-21,31,1,wk inc flu hosp,2026-02-28,quantile,0.15,84,Nebraska,Ensemble
2026-02-21,31,1,wk inc flu hosp,2026-02-28,quantile,0.2,91,Nebraska,Ensemble
2026-02-21,31,1,wk inc flu hosp,2026-02-28,quantile,0.25,97,Nebraska,Ensemble
2026-02-21,31,1,wk inc flu hosp,2026-02-28,quantile,0.3,102,Nebraska,Ensemble
2026-02-21,31,1,wk inc flu hosp,2026-02-28,quantile,0.35,108,Nebraska,Ensemble
2026-02-21,31,1,wk inc flu hosp,2026-02-28,quantile,0.4,113,Nebraska,Ensemble
2026-02-21,31,1,wk inc flu hosp,2026-02-28,quantile,0.45,118,Nebraska,Ensemble
2026-02-21,31,1,wk inc flu hosp,2026-02-28,quantile,0.5,125,Nebraska,Ensemble
2026-02-21,31,1,wk inc flu hosp,2026-02-28,quantile,0.55,130,Nebraska,Ensemble
2026-02-21,31,1,wk inc flu hosp,2026-02-28,quantile,0.6,135,Nebraska,Ensemble
2026-02-21,31,1,wk inc flu hosp,2026-02-28,quantile,0.65,141,Nebraska,Ensemble
2026-02-21,31,1,wk inc flu hosp,2026-02-28,quantile,0.7,146,Nebraska,Ensemble
2026-02-21,31,1,wk inc flu hosp,2026-02-28,quantile,0.75,153,Nebraska,Ensemble
2026-02-21,31,1,wk inc flu hosp,2026-02-28,quantile,0.8,161,Nebraska,Ensemble
2026-02-21,31,1,wk inc flu hosp,2026-02-28,quantile,0.85,171,Nebraska,Ensemble
2026-02-21,31,1,wk inc flu hosp,2026-02-28,quantile,0.9,188,Nebraska,Ensemble
2026-02-21,31,1,wk inc flu hosp,2026-02-28,quantile,0.95,218,Nebraska,Ensemble
2026-02-21,31,1,wk inc flu hosp,2026-02-28,quantile,0.975,271,Nebraska,Ensemble
2026-02-21,31,1,wk inc flu hosp,2026-02-28,quantile,0.99,337,Nebraska,Ensemble
2026-02-21,31,2,wk inc flu hosp,2026-03-07,quantile,0.01,32,Nebraska,Ensemble
2026-02-21,31,2,wk inc flu hosp,2026-03-07,quantile,0.025,39,Nebraska,Ensemble
2026-02-21,31,2,wk inc flu hosp,2026-03-07,quantile,0.05,47,Nebraska,Ensemble
2026-02-21,31,2,wk inc flu hosp,2026-03-07,quantile,0.1,57,Nebraska,Ensemble
2026-02-21,31,2,wk inc flu hosp,2026-03-07,quantile,0.15,65,Nebraska,Ensemble
2026-02-21,31,2,wk inc flu hosp,2026-03-07,quantile,0.2,72,Nebraska,Ensemble
2026-02-21,31,2,wk inc flu hosp,2026-03-07,quantile,0.25,78,Nebraska,Ensemble
2026-02-21,31,2,wk inc flu hosp,2026-03-07,quantile,0.3,83,Nebraska,Ensemble
2026-02-21,31,2,wk inc flu hosp,2026-03-07,quantile,0.35,89,Nebraska,Ensemble
2026-02-21,31,2,wk inc flu hosp,2026-03-07,quantile,0.4,95,Nebraska,Ensemble
2026-02-21,31,2,wk inc flu hosp,2026-03-07,quantile,0.45,100,Nebraska,Ensemble
2026-02-21,31,2,wk inc flu hosp,2026-03-07,quantile,0.5,107,Nebraska,Ensemble
2026-02-21,31,2,wk inc flu hosp,2026-03-07,quantile,0.55,113,Nebraska,Ensemble
2026-02-21,31,2,wk inc flu hosp,2026-03-07,quantile,0.6,118,Nebraska,Ensemble
2026-02-21,31,2,wk inc flu hosp,2026-03-07,quantile,0.65,125,Nebraska,Ensemble
2026-02-21,31,2,wk inc flu hosp,2026-03-07,quantile,0.7,131,Nebraska,Ensemble
2026-02-21,31,2,wk inc flu hosp,2026-03-07,quantile,0.75,138,Nebraska,Ensemble
