reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value,location_name,model_id
2025-11-29,29,2,wk inc flu hosp,2025-12-13,quantile,0.8,114,Missouri,Ensemble
2025-11-29,29,2,wk inc flu hosp,2025-12-13,quantile,0.85,130,Missouri,Ensemble
2025-11-29,29,2,wk inc flu hosp,2025-12-13,quantile,0.9,150,Missouri,Ensemble
2025-11-29,29,2,wk inc flu hosp,2025-12-13,quantile,0.95,182,Missouri,Ensemble
2025-11-29,29,2,wk inc flu hosp,2025-12-13,quantile,0.975,215,Missouri,Ensemble
2025-11-29,29,2,wk inc flu hosp,2025-12-13,quantile,0.99,259,Missouri,Ensemble
2025-11-29,29,3,wk inc flu hosp,2025-12-20,quantile,0.01,24,Missouri,Ensemble
2025-11-29,29,3,wk inc flu hosp,2025-12-20,quantile,0.025,28,Missouri,Ensemble
2025-11-29,29,3,wk inc flu hosp,2025-12-20,quantile,0.05,32,Missouri,Ensemble
2025-11-29,29,3,wk inc flu hosp,2025-12-20,quantile,0.1,38,Missouri,Ensemble
2025-11-29,29,3,wk inc flu hosp,2025-12-20,quantile,0.15,44,Missouri,Ensemble
2025-11-29,29,3,wk inc flu hosp,2025-12-20,quantile,0.2,49,Missouri,Ensemble
2025-11-29,29,3,wk inc flu hosp,2025-12-20,quantile,0.25,55,Missouri,Ensemble
2025-11-29,29,3,wk inc flu hosp,2025-12-20,quantile,0.3,60,Missouri,Ensemble
2025-11-29,29,3,wk inc flu hosp,2025-12-20,quantile,0.35,66,Missouri,Ensemble
2025-11-29,29,3,wk inc flu hosp,2025-12-20,quantile,0.4,73,Missouri,Ensemble
2025-11-29,29,3,wk inc flu hosp,2025-12-20,quantile,0.45,80,Missouri,Ensemble
2025-11-29,29,3,wk inc flu hosp,2025-12-20,quantile,0.5,91,Missouri,Ensemble
2025-11-29,29,3,wk inc flu hosp,2025-12-20,quantile,0.55,101,Missouri,Ensemble
2025-11-29,29,3,wk inc flu hosp,2025-12-20,quantile,0.6,117,Missouri,Ensemble
2025-11-29,29,3,wk inc flu hosp,2025-12-20,quantile,0.65,129,Missouri,Ensemble
2025-11-29,29,3,wk inc flu hosp,2025-12-20,quantile,0.7,144,Missouri,Ensemble
2025-11-29,29,3,wk inc flu hosp,2025-12-20,quantile,0.75,159,Missouri,Ensemble
2025-11-29,29,3,wk inc flu hosp,2025-12-20,quantile,0.8,181,Missouri,Ensemble
2025-11-29,29,3,wk inc flu hosp,2025-12-20,quantile,0.85,207,Missouri,Ensemble
2025-11-29,29,3,wk inc flu hosp,2025-12-20,quantile,0.9,234,Missouri,Ensemble
2025-11-29,29,3,wk inc flu hosp,2025-12-20,quantile,0.95,276,Missouri,Ensemble
2025-11-29,29,3,wk inc flu hosp,2025-12-20,quantile,0.975,326,Missouri,Ensemble
2025-11-29,29,3,wk inc flu hosp,2025-12-20,quantile,0.99,402,Missouri,Ensemble
2025-11-29,30,0,wk inc flu hosp,2025-11-29,quantile,0.01,1,Montana,Ensemble
2025-11-29,30,0,wk inc flu hosp,2025-11-29,quantile,0.025,1,Montana,Ensemble
2025-11-29,30,0,wk inc flu hosp,2025-11-29,quantile,0.05,1,Montana,Ensemble
2025-11-29,30,0,wk inc flu hosp,2025-11-29,quantile,0.1,2,Montana,Ensemble
2025-11-29,30,0,wk inc flu hosp,2025-11-29,quantile,0.15,2,Montana,Ensemble
2025-11-29,30,0,wk inc flu hosp,2025-11-29,quantile,0.2,3,Montana,Ensemble
2025-11-29,30,0,wk inc flu hosp,2025-11-29,quantile,0.25,3,Montana,Ensemble
2025-11-29,30,0,wk inc flu hosp,2025-11-29,quantile,0.3,4,Montana,Ensemble
2025-11-29,30,0,wk inc flu hosp,2025-11-29,quantile,0.35,4,Montana,Ensemble
2025-11-29,30,0,wk inc flu hosp,2025-11-29,quantile,0.4,5,Montana,Ensemble
2025-11-29,30,0,wk inc flu hosp,2025-11-29,quantile,0.45,5,Montana,Ensemble
2025-11-29,30,0,wk inc flu hosp,2025-11-29,quantile,0.5,7,Montana,Ensemble
2025-11-29,30,0,wk inc flu hosp,2025-11-29,quantile,0.55,8,Montana,Ensemble
2025-11-29,30,0,wk inc flu hosp,2025-11-29,quantile,0.6,8,Montana,Ensemble
2025-11-29,30,0,wk inc flu hosp,2025-11-29,quantile,0.65,9,Montana,Ensemble
2025-11-29,30,0,wk inc flu hosp,2025-11-29,quantile,0.7,10,Montana,Ensemble
2025-11-29,30,0,wk inc flu hosp,2025-11-29,quantile,0.75,11,Montana,Ensemble
2025-11-29,30,0,wk inc flu hosp,2025-11-29,quantile,0.8,12,Montana,Ensemble
2025-11-29,30,0,wk inc flu hosp,2025-11-29,quantile,0.85,13,Montana,Ensemble
2025-11-29,30,0,wk inc flu hosp,2025-11-29,quantile,0.9,16,Montana,Ensemble
2025-11-29,30,0,wk inc flu hosp,2025-11-29,quantile,0.95,19,Montana,Ensemble
2025-11-29,30,0,wk inc flu hosp,2025-11-29,quantile,0.975,23,Montana,Ensemble
2025-11-29,30,0,wk inc flu hosp,2025-11-29,quantile,0.99,28,Montana,Ensemble
2025-11-29,30,1,wk inc flu hosp,2025-12-06,quantile,0.01,1,Montana,Ensemble
2025-11-29,30,1,wk inc flu hosp,2025-12-06,quantile,0.025,1,Montana,Ensemble
2025-11-29,30,1,wk inc flu hosp,2025-12-06,quantile,0.05,2,Montana,Ensemble
2025-11-29,30,1,wk inc flu hosp,2025-12-06,quantile,0.1,3,Montana,Ensemble
2025-11-29,30,1,wk inc flu hosp,2025-12-06,quantile,0.15,3,Montana,Ensemble
2025-11-29,30,1,wk inc flu hosp,2025-12-06,quantile,0.2,4,Montana,Ensemble
2025-11-29,30,1,wk inc flu hosp,2025-12-06,quantile,0.25,5,Montana,Ensemble
2025-11-29,30,1,wk inc flu hosp,2025-12-06,quantile,0.3,5,Montana,Ensemble
2025-11-29,30,1,wk inc flu hosp,2025-12-06,quantile,0.35,6,Montana,Ensemble
2025-11-29,30,1,wk inc flu hosp,2025-12-06,quantile,0.4,7,Montana,Ensemble
2025-11-29,30,1,wk inc flu hosp,2025-12-06,quantile,0.45,8,Montana,Ensemble
2025-11-29,30,1,wk inc flu hosp,2025-12-06,quantile,0.5,9,Montana,Ensemble
2025-11-29,30,1,wk inc flu hosp,2025-12-06,quantile,0.55,10,Montana,Ensemble
2025-11-29,30,1,wk inc flu hosp,2025-12-06,quantile,0.6,11,Montana,Ensemble
2025-11-29,30,1,wk inc flu hosp,2025-12-06,quantile,0.65,12,Montana,Ensemble
2025-11-29,30,1,wk inc flu hosp,2025-12-06,quantile,0.7,13,Montana,Ensemble
2025-11-29,30,1,wk inc flu hosp,2025-12-06,quantile,0.75,15,Montana,Ensemble
2025-11-29,30,1,wk inc flu hosp,2025-12-06,quantile,0.8,16,Montana,Ensemble
2025-11-29,30,1,wk inc flu hosp,2025-12-06,quantile,0.85,19,Montana,Ensemble
2025-11-29,30,1,wk inc flu hosp,2025-12-06,quantile,0.9,22,Montana,Ensemble
2025-11-29,30,1,wk inc flu hosp,2025-12-06,quantile,0.95,27,Montana,Ensemble
2025-11-29,30,1,wk inc flu hosp,2025-12-06,quantile,0.975,34,Montana,Ensemble
2025-11-29,30,1,wk inc flu hosp,2025-12-06,quantile,0.99,44,Montana,Ensemble
2025-11-29,30,2,wk inc flu hosp,2025-12-13,quantile,0.01,1,Montana,Ensemble
2025-11-29,30,2,wk inc flu hosp,2025-12-13,quantile,0.025,1,Montana,Ensemble
2025-11-29,30,2,wk inc flu hosp,2025-12-13,quantile,0.05,2,Montana,Ensemble
2025-11-29,30,2,wk inc flu hosp,2025-12-13,quantile,0.1,3,Montana,Ensemble
2025-11-29,30,2,wk inc flu hosp,2025-12-13,quantile,0.15,4,Montana,Ensemble
2025-11-29,30,2,wk inc flu hosp,2025-12-13,quantile,0.2,5,Montana,Ensemble
2025-11-29,30,2,wk inc flu hosp,2025-12-13,quantile,0.25,6,Montana,Ensemble
2025-11-29,30,2,wk inc flu hosp,2025-12-13,quantile,0.3,6,Montana,Ensemble
2025-11-29,30,2,wk inc flu hosp,2025-12-13,quantile,0.35,8,Montana,Ensemble
2025-11-29,30,2,wk inc flu hosp,2025-12-13,quantile,0.4,8,Montana,Ensemble
2025-11-29,30,2,wk inc flu hosp,2025-12-13,quantile,0.45,9,Montana,Ensemble
2025-11-29,30,2,wk inc flu hosp,2025-12-13,quantile,0.5,11,Montana,Ensemble
2025-11-29,30,2,wk inc flu hosp,2025-12-13,quantile,0.55,12,Montana,Ensemble
2025-11-29,30,2,wk inc flu hosp,2025-12-13,quantile,0.6,13,Montana,Ensemble
2025-11-29,30,2,wk inc flu hosp,2025-12-13,quantile,0.65,15,Montana,Ensemble
2025-11-29,30,2,wk inc flu hosp,2025-12-13,quantile,0.7,17,Montana,Ensemble
2025-11-29,30,2,wk inc flu hosp,2025-12-13,quantile,0.75,18,Montana,Ensemble
2025-11-29,30,2,wk inc flu hosp,2025-12-13,quantile,0.8,21,Montana,Ensemble
2025-11-29,30,2,wk inc flu hosp,2025-12-13,quantile,0.85,24,Montana,Ensemble
2025-11-29,30,2,wk inc flu hosp,2025-12-13,quantile,0.9,29,Montana,Ensemble
2025-11-29,30,2,wk inc flu hosp,2025-12-13,quantile,0.95,37,Montana,Ensemble
2025-11-29,30,2,wk inc flu hosp,2025-12-13,quantile,0.975,47,Montana,Ensemble
2025-11-29,30,2,wk inc flu hosp,2025-12-13,quantile,0.99,64,Montana,Ensemble
2025-11-29,30,3,wk inc flu hosp,2025-12-20,quantile,0.01,2,Montana,Ensemble
2025-11-29,30,3,wk inc flu hosp,2025-12-20,quantile,0.025,2,Montana,Ensemble
2025-11-29,30,3,wk inc flu hosp,2025-12-20,quantile,0.05,3,Montana,Ensemble
2025-11-29,30,3,wk inc flu hosp,2025-12-20,quantile,0.1,5,Montana,Ensemble
2025-11-29,30,3,wk inc flu hosp,2025-12-20,quantile,0.15,6,Montana,Ensemble
2025-11-29,30,3,wk inc flu hosp,2025-12-20,quantile,0.2,7,Montana,Ensemble
2025-11-29,30,3,wk inc flu hosp,2025-12-20,quantile,0.25,8,Montana,Ensemble
2025-11-29,30,3,wk inc flu hosp,2025-12-20,quantile,0.3,9,Montana,Ensemble
2025-11-29,30,3,wk inc flu hosp,2025-12-20,quantile,0.35,10,Montana,Ensemble
2025-11-29,30,3,wk inc flu hosp,2025-12-20,quantile,0.4,12,Montana,Ensemble
2025-11-29,30,3,wk inc flu hosp,2025-12-20,quantile,0.45,13,Montana,Ensemble
2025-11-29,30,3,wk inc flu hosp,2025-12-20,quantile,0.5,15,Montana,Ensemble
2025-11-29,30,3,wk inc flu hosp,2025-12-20,quantile,0.55,17,Montana,Ensemble
2025-11-29,30,3,wk inc flu hosp,2025-12-20,quantile,0.6,19,Montana,Ensemble
2025-11-29,30,3,wk inc flu hosp,2025-12-20,quantile,0.65,21,Montana,Ensemble
2025-11-29,30,3,wk inc flu hosp,2025-12-20,quantile,0.7,23,Montana,Ensemble
2025-11-29,30,3,wk inc flu hosp,2025-12-20,quantile,0.75,26,Montana,Ensemble
2025-11-29,30,3,wk inc flu hosp,2025-12-20,quantile,0.8,30,Montana,Ensemble
2025-11-29,30,3,wk inc flu hosp,2025-12-20,quantile,0.85,34,Montana,Ensemble
2025-11-29,30,3,wk inc flu hosp,2025-12-20,quantile,0.9,42,Montana,Ensemble
2025-11-29,30,3,wk inc flu hosp,2025-12-20,quantile,0.95,56,Montana,Ensemble
2025-11-29,30,3,wk inc flu hosp,2025-12-20,quantile,0.975,72,Montana,Ensemble
2025-11-29,30,3,wk inc flu hosp,2025-12-20,quantile,0.99,99,Montana,Ensemble
2025-11-29,31,0,wk inc flu hosp,2025-11-29,quantile,0.01,0,Nebraska,Ensemble
2025-11-29,31,0,wk inc flu hosp,2025-11-29,quantile,0.025,0,Nebraska,Ensemble
2025-11-29,31,0,wk inc flu hosp,2025-11-29,quantile,0.05,1,Nebraska,Ensemble
2025-11-29,31,0,wk inc flu hosp,2025-11-29,quantile,0.1,1,Nebraska,Ensemble
2025-11-29,31,0,wk inc flu hosp,2025-11-29,quantile,0.15,1,Nebraska,Ensemble
2025-11-29,31,0,wk inc flu hosp,2025-11-29,quantile,0.2,2,Nebraska,Ensemble
2025-11-29,31,0,wk inc flu hosp,2025-11-29,quantile,0.25,2,Nebraska,Ensemble
2025-11-29,31,0,wk inc flu hosp,2025-11-29,quantile,0.3,2,Nebraska,Ensemble
2025-11-29,31,0,wk inc flu hosp,2025-11-29,quantile,0.35,3,Nebraska,Ensemble
2025-11-29,31,0,wk inc flu hosp,2025-11-29,quantile,0.4,3,Nebraska,Ensemble
2025-11-29,31,0,wk inc flu hosp,2025-11-29,quantile,0.45,3,Nebraska,Ensemble
2025-11-29,31,0,wk inc flu hosp,2025-11-29,quantile,0.5,5,Nebraska,Ensemble
2025-11-29,31,0,wk inc flu hosp,2025-11-29,quantile,0.55,5,Nebraska,Ensemble
2025-11-29,31,0,wk inc flu hosp,2025-11-29,quantile,0.6,6,Nebraska,Ensemble
2025-11-29,31,0,wk inc flu hosp,2025-11-29,quantile,0.65,7,Nebraska,Ensemble
2025-11-29,31,0,wk inc flu hosp,2025-11-29,quantile,0.7,7,Nebraska,Ensemble
2025-11-29,31,0,wk inc flu hosp,2025-11-29,quantile,0.75,8,Nebraska,Ensemble
2025-11-29,31,0,wk inc flu hosp,2025-11-29,quantile,0.8,9,Nebraska,Ensemble
2025-11-29,31,0,wk inc flu hosp,2025-11-29,quantile,0.85,10,Nebraska,Ensemble
2025-11-29,31,0,wk inc flu hosp,2025-11-29,quantile,0.9,11,Nebraska,Ensemble
2025-11-29,31,0,wk inc flu hosp,2025-11-29,quantile,0.95,14,Nebraska,Ensemble
2025-11-29,31,0,wk inc flu hosp,2025-11-29,quantile,0.975,17,Nebraska,Ensemble
2025-11-29,31,0,wk inc flu hosp,2025-11-29,quantile,0.99,22,Nebraska,Ensemble
2025-11-29,31,1,wk inc flu hosp,2025-12-06,quantile,0.01,0,Nebraska,Ensemble
2025-11-29,31,1,wk inc flu hosp,2025-12-06,quantile,0.025,1,Nebraska,Ensemble
2025-11-29,31,1,wk inc flu hosp,2025-12-06,quantile,0.05,1,Nebraska,Ensemble
2025-11-29,31,1,wk inc flu hosp,2025-12-06,quantile,0.1,2,Nebraska,Ensemble
2025-11-29,31,1,wk inc flu hosp,2025-12-06,quantile,0.15,2,Nebraska,Ensemble
2025-11-29,31,1,wk inc flu hosp,2025-12-06,quantile,0.2,2,Nebraska,Ensemble
2025-11-29,31,1,wk inc flu hosp,2025-12-06,quantile,0.25,3,Nebraska,Ensemble
2025-11-29,31,1,wk inc flu hosp,2025-12-06,quantile,0.3,3,Nebraska,Ensemble
2025-11-29,31,1,wk inc flu hosp,2025-12-06,quantile,0.35,4,Nebraska,Ensemble
2025-11-29,31,1,wk inc flu hosp,2025-12-06,quantile,0.4,4,Nebraska,Ensemble
2025-11-29,31,1,wk inc flu hosp,2025-12-06,quantile,0.45,5,Nebraska,Ensemble
2025-11-29,31,1,wk inc flu hosp,2025-12-06,quantile,0.5,6,Nebraska,Ensemble
2025-11-29,31,1,wk inc flu hosp,2025-12-06,quantile,0.55,7,Nebraska,Ensemble
2025-11-29,31,1,wk inc flu hosp,2025-12-06,quantile,0.6,8,Nebraska,Ensemble
2025-11-29,31,1,wk inc flu hosp,2025-12-06,quantile,0.65,9,Nebraska,Ensemble
2025-11-29,31,1,wk inc flu hosp,2025-12-06,quantile,0.7,10,Nebraska,Ensemble
2025-11-29,31,1,wk inc flu hosp,2025-12-06,quantile,0.75,11,Nebraska,Ensemble
2025-11-29,31,1,wk inc flu hosp,2025-12-06,quantile,0.8,12,Nebraska,Ensemble
2025-11-29,31,1,wk inc flu hosp,2025-12-06,quantile,0.85,14,Nebraska,Ensemble
2025-11-29,31,1,wk inc flu hosp,2025-12-06,quantile,0.9,16,Nebraska,Ensemble
2025-11-29,31,1,wk inc flu hosp,2025-12-06,quantile,0.95,21,Nebraska,Ensemble
2025-11-29,31,1,wk inc flu hosp,2025-12-06,quantile,0.975,27,Nebraska,Ensemble
2025-11-29,31,1,wk inc flu hosp,2025-12-06,quantile,0.99,36,Nebraska,Ensemble
2025-11-29,31,2,wk inc flu hosp,2025-12-13,quantile,0.01,0,Nebraska,Ensemble
2025-11-29,31,2,wk inc flu hosp,2025-12-13,quantile,0.025,0,Nebraska,Ensemble
2025-11-29,31,2,wk inc flu hosp,2025-12-13,quantile,0.05,1,Nebraska,Ensemble
2025-11-29,31,2,wk inc flu hosp,2025-12-13,quantile,0.1,1,Nebraska,Ensemble
2025-11-29,31,2,wk inc flu hosp,2025-12-13,quantile,0.15,2,Nebraska,Ensemble
2025-11-29,31,2,wk inc flu hosp,2025-12-13,quantile,0.2,2,Nebraska,Ensemble
2025-11-29,31,2,wk inc flu hosp,2025-12-13,quantile,0.25,3,Nebraska,Ensemble
2025-11-29,31,2,wk inc flu hosp,2025-12-13,quantile,0.3,4,Nebraska,Ensemble
2025-11-29,31,2,wk inc flu hosp,2025-12-13,quantile,0.35,4,Nebraska,Ensemble
2025-11-29,31,2,wk inc flu hosp,2025-12-13,quantile,0.4,5,Nebraska,Ensemble
2025-11-29,31,2,wk inc flu hosp,2025-12-13,quantile,0.45,5,Nebraska,Ensemble
2025-11-29,31,2,wk inc flu hosp,2025-12-13,quantile,0.5,7,Nebraska,Ensemble
2025-11-29,31,2,wk inc flu hosp,2025-12-13,quantile,0.55,8,Nebraska,Ensemble
2025-11-29,31,2,wk inc flu hosp,2025-12-13,quantile,0.6,9,Nebraska,Ensemble
2025-11-29,31,2,wk inc flu hosp,2025-12-13,quantile,0.65,11,Nebraska,Ensemble
2025-11-29,31,2,wk inc flu hosp,2025-12-13,quantile,0.7,12,Nebraska,Ensemble
2025-11-29,31,2,wk inc flu hosp,2025-12-13,quantile,0.75,14,Nebraska,Ensemble
2025-11-29,31,2,wk inc flu hosp,2025-12-13,quantile,0.8,16,Nebraska,Ensemble
2025-11-29,31,2,wk inc flu hosp,2025-12-13,quantile,0.85,19,Nebraska,Ensemble
2025-11-29,31,2,wk inc flu hosp,2025-12-13,quantile,0.9,23,Nebraska,Ensemble
2025-11-29,31,2,wk inc flu hosp,2025-12-13,quantile,0.95,32,Nebraska,Ensemble
2025-11-29,31,2,wk inc flu hosp,2025-12-13,quantile,0.975,42,Nebraska,Ensemble
2025-11-29,31,2,wk inc flu hosp,2025-12-13,quantile,0.99,59,Nebraska,Ensemble
2025-11-29,31,3,wk inc flu hosp,2025-12-20,quantile,0.01,0,Nebraska,Ensemble
2025-11-29,31,3,wk inc flu hosp,2025-12-20,quantile,0.025,1,Nebraska,Ensemble
2025-11-29,31,3,wk inc flu hosp,2025-12-20,quantile,0.05,1,Nebraska,Ensemble
2025-11-29,31,3,wk inc flu hosp,2025-12-20,quantile,0.1,2,Nebraska,Ensemble
2025-11-29,31,3,wk inc flu hosp,2025-12-20,quantile,0.15,3,Nebraska,Ensemble
2025-11-29,31,3,wk inc flu hosp,2025-12-20,quantile,0.2,4,Nebraska,Ensemble
2025-11-29,31,3,wk inc flu hosp,2025-12-20,quantile,0.25,5,Nebraska,Ensemble
2025-11-29,31,3,wk inc flu hosp,2025-12-20,quantile,0.3,5,Nebraska,Ensemble
2025-11-29,31,3,wk inc flu hosp,2025-12-20,quantile,0.35,6,Nebraska,Ensemble
2025-11-29,31,3,wk inc flu hosp,2025-12-20,quantile,0.4,7,Nebraska,Ensemble
2025-11-29,31,3,wk inc flu hosp,2025-12-20,quantile,0.45,8,Nebraska,Ensemble
2025-11-29,31,3,wk inc flu hosp,2025-12-20,quantile,0.5,11,Nebraska,Ensemble
2025-11-29,31,3,wk inc flu hosp,2025-12-20,quantile,0.55,12,Nebraska,Ensemble
2025-11-29,31,3,wk inc flu hosp,2025-12-20,quantile,0.6,13,Nebraska,Ensemble
2025-11-29,31,3,wk inc flu hosp,2025-12-20,quantile,0.65,15,Nebraska,Ensemble
2025-11-29,31,3,wk inc flu hosp,2025-12-20,quantile,0.7,17,Nebraska,Ensemble
2025-11-29,31,3,wk inc flu hosp,2025-12-20,quantile,0.75,20,Nebraska,Ensemble
2025-11-29,31,3,wk inc flu hosp,2025-12-20,quantile,0.8,23,Nebraska,Ensemble
2025-11-29,31,3,wk inc flu hosp,2025-12-20,quantile,0.85,28,Nebraska,Ensemble
2025-11-29,31,3,wk inc flu hosp,2025-12-20,quantile,0.9,36,Nebraska,Ensemble
2025-11-29,31,3,wk inc flu hosp,2025-12-20,quantile,0.95,51,Nebraska,Ensemble
2025-11-29,31,3,wk inc flu hosp,2025-12-20,quantile,0.975,67,Nebraska,Ensemble
2025-11-29,31,3,wk inc flu hosp,2025-12-20,quantile,0.99,95,Nebraska,Ensemble
2025-11-29,32,0,wk inc flu hosp,2025-11-29,quantile,0.01,4,Nevada,Ensemble
2025-11-29,32,0,wk inc flu hosp,2025-11-29,quantile,0.025,5,Nevada,Ensemble
2025-11-29,32,0,wk inc flu hosp,2025-11-29,quantile,0.05,6,Nevada,Ensemble
2025-11-29,32,0,wk inc flu hosp,2025-11-29,quantile,0.1,8,Nevada,Ensemble
2025-11-29,32,0,wk inc flu hosp,2025-11-29,quantile,0.15,10,Nevada,Ensemble
2025-11-29,32,0,wk inc flu hosp,2025-11-29,quantile,0.2,10,Nevada,Ensemble
2025-11-29,32,0,wk inc flu hosp,2025-11-29,quantile,0.25,11,Nevada,Ensemble
2025-11-29,32,0,wk inc flu hosp,2025-11-29,quantile,0.3,13,Nevada,Ensemble
2025-11-29,32,0,wk inc flu hosp,2025-11-29,quantile,0.35,14,Nevada,Ensemble
2025-11-29,32,0,wk inc flu hosp,2025-11-29,quantile,0.4,15,Nevada,Ensemble
2025-11-29,32,0,wk inc flu hosp,2025-11-29,quantile,0.45,15,Nevada,Ensemble
2025-11-29,32,0,wk inc flu hosp,2025-11-29,quantile,0.5,18,Nevada,Ensemble
2025-11-29,32,0,wk inc flu hosp,2025-11-29,quantile,0.55,19,Nevada,Ensemble
2025-11-29,32,0,wk inc flu hosp,2025-11-29,quantile,0.6,20,Nevada,Ensemble
2025-11-29,32,0,wk inc flu hosp,2025-11-29,quantile,0.65,22,Nevada,Ensemble
2025-11-29,32,0,wk inc flu hosp,2025-11-29,quantile,0.7,23,Nevada,Ensemble
2025-11-29,32,0,wk inc flu hosp,2025-11-29,quantile,0.75,24,Nevada,Ensemble
2025-11-29,32,0,wk inc flu hosp,2025-11-29,quantile,0.8,26,Nevada,Ensemble
2025-11-29,32,0,wk inc flu hosp,2025-11-29,quantile,0.85,28,Nevada,Ensemble
2025-11-29,32,0,wk inc flu hosp,2025-11-29,quantile,0.9,31,Nevada,Ensemble
2025-11-29,32,0,wk inc flu hosp,2025-11-29,quantile,0.95,37,Nevada,Ensemble
2025-11-29,32,0,wk inc flu hosp,2025-11-29,quantile,0.975,43,Nevada,Ensemble
2025-11-29,32,0,wk inc flu hosp,2025-11-29,quantile,0.99,50,Nevada,Ensemble
2025-11-29,32,1,wk inc flu hosp,2025-12-06,quantile,0.01,4,Nevada,Ensemble
2025-11-29,32,1,wk inc flu hosp,2025-12-06,quantile,0.025,5,Nevada,Ensemble
2025-11-29,32,1,wk inc flu hosp,2025-12-06,quantile,0.05,7,Nevada,Ensemble
2025-11-29,32,1,wk inc flu hosp,2025-12-06,quantile,0.1,9,Nevada,Ensemble
2025-11-29,32,1,wk inc flu hosp,2025-12-06,quantile,0.15,11,Nevada,Ensemble
2025-11-29,32,1,wk inc flu hosp,2025-12-06,quantile,0.2,13,Nevada,Ensemble
2025-11-29,32,1,wk inc flu hosp,2025-12-06,quantile,0.25,14,Nevada,Ensemble
2025-11-29,32,1,wk inc flu hosp,2025-12-06,quantile,0.3,15,Nevada,Ensemble
2025-11-29,32,1,wk inc flu hosp,2025-12-06,quantile,0.35,17,Nevada,Ensemble
2025-11-29,32,1,wk inc flu hosp,2025-12-06,quantile,0.4,18,Nevada,Ensemble
2025-11-29,32,1,wk inc flu hosp,2025-12-06,quantile,0.45,19,Nevada,Ensemble
2025-11-29,32,1,wk inc flu hosp,2025-12-06,quantile,0.5,22,Nevada,Ensemble
2025-11-29,32,1,wk inc flu hosp,2025-12-06,quantile,0.55,24,Nevada,Ensemble
2025-11-29,32,1,wk inc flu hosp,2025-12-06,quantile,0.6,25,Nevada,Ensemble
2025-11-29,32,1,wk inc flu hosp,2025-12-06,quantile,0.65,27,Nevada,Ensemble
2025-11-29,32,1,wk inc flu hosp,2025-12-06,quantile,0.7,29,Nevada,Ensemble
2025-11-29,32,1,wk inc flu hosp,2025-12-06,quantile,0.75,31,Nevada,Ensemble
2025-11-29,32,1,wk inc flu hosp,2025-12-06,quantile,0.8,34,Nevada,Ensemble
2025-11-29,32,1,wk inc flu hosp,2025-12-06,quantile,0.85,38,Nevada,Ensemble
2025-11-29,32,1,wk inc flu hosp,2025-12-06,quantile,0.9,43,Nevada,Ensemble
2025-11-29,32,1,wk inc flu hosp,2025-12-06,quantile,0.95,52,Nevada,Ensemble
2025-11-29,32,1,wk inc flu hosp,2025-12-06,quantile,0.975,61,Nevada,Ensemble
2025-11-29,32,1,wk inc flu hosp,2025-12-06,quantile,0.99,75,Nevada,Ensemble
2025-11-29,32,2,wk inc flu hosp,2025-12-13,quantile,0.01,4,Nevada,Ensemble
2025-11-29,32,2,wk inc flu hosp,2025-12-13,quantile,0.025,6,Nevada,Ensemble
2025-11-29,32,2,wk inc flu hosp,2025-12-13,quantile,0.05,8,Nevada,Ensemble
2025-11-29,32,2,wk inc flu hosp,2025-12-13,quantile,0.1,10,Nevada,Ensemble
2025-11-29,32,2,wk inc flu hosp,2025-12-13,quantile,0.15,12,Nevada,Ensemble
2025-11-29,32,2,wk inc flu hosp,2025-12-13,quantile,0.2,14,Nevada,Ensemble
2025-11-29,32,2,wk inc flu hosp,2025-12-13,quantile,0.25,16,Nevada,Ensemble
2025-11-29,32,2,wk inc flu hosp,2025-12-13,quantile,0.3,18,Nevada,Ensemble
2025-11-29,32,2,wk inc flu hosp,2025-12-13,quantile,0.35,20,Nevada,Ensemble
2025-11-29,32,2,wk inc flu hosp,2025-12-13,quantile,0.4,22,Nevada,Ensemble
2025-11-29,32,2,wk inc flu hosp,2025-12-13,quantile,0.45,24,Nevada,Ensemble
2025-11-29,32,2,wk inc flu hosp,2025-12-13,quantile,0.5,27,Nevada,Ensemble
2025-11-29,32,2,wk inc flu hosp,2025-12-13,quantile,0.55,30,Nevada,Ensemble
2025-11-29,32,2,wk inc flu hosp,2025-12-13,quantile,0.6,32,Nevada,Ensemble
2025-11-29,32,2,wk inc flu hosp,2025-12-13,quantile,0.65,35,Nevada,Ensemble
2025-11-29,32,2,wk inc flu hosp,2025-12-13,quantile,0.7,38,Nevada,Ensemble
2025-11-29,32,2,wk inc flu hosp,2025-12-13,quantile,0.75,42,Nevada,Ensemble
2025-11-29,32,2,wk inc flu hosp,2025-12-13,quantile,0.8,46,Nevada,Ensemble
2025-11-29,32,2,wk inc flu hosp,2025-12-13,quantile,0.85,52,Nevada,Ensemble
2025-11-29,32,2,wk inc flu hosp,2025-12-13,quantile,0.9,59,Nevada,Ensemble
2025-11-29,32,2,wk inc flu hosp,2025-12-13,quantile,0.95,73,Nevada,Ensemble
2025-11-29,32,2,wk inc flu hosp,2025-12-13,quantile,0.975,91,Nevada,Ensemble
2025-11-29,32,2,wk inc flu hosp,2025-12-13,quantile,0.99,117,Nevada,Ensemble
2025-11-29,32,3,wk inc flu hosp,2025-12-20,quantile,0.01,6,Nevada,Ensemble
2025-11-29,32,3,wk inc flu hosp,2025-12-20,quantile,0.025,8,Nevada,Ensemble
